981   - Asia                           -       TUSI - 4     - 28.00
838   - Atlanta                        -        TUP - 7     - 35.00
506   - Aubrie                         -        TUP - 7     - 35.00
266   - Aubrie                         -       TUSI - 3     - 21.00
851   - Aubrie                         -        TUP - 6     - 30.00
489   - Aubrie                         -        TUP - 2     - 10.00
606   - Augustine                      -       TUSI - 1     - 7.00 
421   - Aurelie                        -       TUSI - 1     - 7.00 
1003  - Aurore                         -        TUP - 4     - 20.00
285   - Averyl                         -        TUP - 1     - 5.00 
609   - Averyl                         -       TUSI - 3     - 21.00
802   - Ayn                            -       TUSI - 2     - 14.00
483   - Ayn                            -        TUP - 4     - 20.00
549   - Babita                         -       TUSI - 4     - 28.00
377   - Barbara                        -        TUP - 1     - 5.00 
395   - Barbara                        -        TUP - 8     - 40.00
362   - Barbara                        -       TUSI - 2     - 14.00
484   - Barbi                          -        TUP - 2     - 10.00
712   - Basia                          -       TUSI - 4     - 28.00
641   - Basia                          -       TUSI - 7     - 50.00
569   - Beatriz                        -        TUP - 3     - 15.00
522   - Bee                            -       TUSI - 1     - 7.00 
168   - Belva                          -       TUSI - 3     - 21.00
686   - Benita                         -       TUSI - 7     - 50.00
873   - Benita                         -       TUSI - 3     - 21.00
616   - Benita                         -        TUP - 5     - 25.00
465   - Berget                         -       TUSI - 7     - 50.00
974   - Berget                         -       TUSI - 7     - 50.00
816   - Bernardine                     -        TUP - 4     - 20.00
102   - Berta                          -        TUP - 2     - 10.00
159   - Beth                           -        TUP - 7     - 35.00
720   - Beth                           -       TUSI - 3     - 21.00
730   - Beth                           -        TUP - 5     - 25.00
1079  - Betta                          -        TUP - 8     - 40.00
631   - Bettine                        -       TUSI - 8     - 57.00
336   - Beverley                       -       TUSI - 4     - 28.00
345   - Beverley                       -        TUP - 8     - 40.00
868   - Bill                           -        TUP - 5     - 25.00
755   - Bill                           -       TUSI - 2     - 14.00
960   - Bill                           -        TUP - 3     - 15.00
1051  - Bill                           -       TUSI - 4     - 28.00
410   - Blake                          -        TUP - 2     - 10.00
1001  - Blinni                         -        TUP - 7     - 35.00
487   - Blinni                         -        TUP - 5     - 25.00
357   - Blondelle                      -       TUSI - 7     - 50.00
651   - Bobbi                          -        TUP - 3     - 15.00
128   - Bobbi                          -       TUSI - 2     - 14.00
237   - Bobbi                          -       TUSI - 3     - 21.00
658   - Bobinette                      -        TUP - 3     - 15.00
517   - Bobinette                      -        TUP - 2     - 10.00
133   - Bobinette                      -        TUP - 1     - 5.00 
795   - Bobinette                      -        TUP - 2     - 10.00
309   - Brena                          -       TUSI - 6     - 42.00
444   - Brietta                        -       TUSI - 3     - 21.00
929   - Brietta                        -       TUSI - 8     - 57.00
288   - Briney                         -        TUP - 2     - 10.00
553   - Briney                         -        TUP - 5     - 25.00
841   - Briney                         -       TUSI - 5     - 35.00
297   - Britni                         -       TUSI - 4     - 28.00
829   - Britte                         -        TUP - 1     - 5.00 
498   - Britte                         -       TUSI - 7     - 50.00
519   - Brooks                         -        TUP - 8     - 40.00
198   - Brynna                         -        TUP - 1     - 5.00 
135   - Cacilie                        -        TUP - 7     - 35.00
154   - Cacilie                        -        TUP - 3     - 15.00
263   - Calla                          -        TUP - 1     - 5.00 
787   - Camile                         -        TUP - 2     - 10.00
897   - Camile                         -        TUP - 6     - 30.00
257   - Candi                          -       TUSI - 2     - 14.00
318   - Candi                          -       TUSI - 4     - 28.00
230   - Candy                          -        TUP - 1     - 5.00 
388   - Candy                          -        TUP - 1     - 5.00 
973   - Candy                          -        TUP - 4     - 20.00
460   - Caressa                        -        TUP - 3     - 15.00
1088  - Caritta                        -        TUP - 4     - 20.00
504   - Carly                          -       TUSI - 4     - 28.00
810   - Carly                          -       TUSI - 8     - 57.00
364   - Carly                          -       TUSI - 5     - 35.00
761   - Carmela                        -       TUSI - 6     - 42.00
545   - Carol-Jean                     -        TUP - 1     - 5.00 
344   - Carree                         -       TUSI - 7     - 50.00
1019  - Carree                         -        TUP - 4     - 20.00
904   - Carree                         -       TUSI - 6     - 42.00
452   - Caryl                          -       TUSI - 1     - 7.00 
1011  - Caryl                          -       TUSI - 7     - 50.00
620   - Cassandra                      -       TUSI - 4     - 28.00
307   - Cassondra                      -       TUSI - 6     - 42.00
853   - Catharine                      -       TUSI - 3     - 21.00
750   - Catharine                      -       TUSI - 7     - 50.00
475   - Cathie                         -        TUP - 5     - 25.00
366   - Cathie                         -        TUP - 3     - 15.00
1064  - Cathyleen                      -       TUSI - 8     - 57.00
331   - Cathyleen                      -       TUSI - 5     - 35.00
937   - Catrina                        -        TUP - 6     - 30.00
339   - Catrina                        -       TUSI - 5     - 35.00
670   - Catrina                        -       TUSI - 1     - 7.00 
424   - Catrina                        -        TUP - 1     - 5.00 
804   - Celene                         -        TUP - 8     - 40.00
142   - Celestyna                      -       TUSI - 2     - 14.00
488   - Celisse                        -       TUSI - 6     - 42.00
541   - Chandra                        -        TUP - 5     - 25.00
516   - Chandra                        -        TUP - 5     - 25.00
977   - Chandra                        -        TUP - 7     - 35.00
167   - Charissa                       -       TUSI - 8     - 57.00
550   - Charmaine                      -       TUSI - 5     - 35.00
582   - Charmaine                      -       TUSI - 6     - 42.00
281   - Charmaine                      -       TUSI - 7     - 50.00
598   - Charmaine                      -        TUP - 1     - 5.00 
358   - Chere                          -        TUP - 4     - 20.00
1041  - Chere                          -       TUSI - 6     - 42.00
994   - Cherrita                       -       TUSI - 6     - 42.00
1062  - Cherrita                       -       TUSI - 4     - 28.00
822   - Chickie                        -       TUSI - 7     - 50.00
333   - Chickie                        -       TUSI - 4     - 28.00
427   - Christal                       -        TUP - 7     - 35.00
1009  - Christal                       -       TUSI - 1     - 7.00 
762   - Christian                      -       TUSI - 2     - 14.00
409   - Christy                        -       TUSI - 3     - 21.00
384   - Cindelyn                       -       TUSI - 1     - 7.00 
507   - Cissiee                        -       TUSI - 5     - 35.00
931   - Claresta                       -       TUSI - 4     - 28.00
672   - Clarice                        -       TUSI - 3     - 21.00
512   - Clarice                        -       TUSI - 7     - 50.00
169   - Clary                          -        TUP - 6     - 30.00
453   - Clary                          -        TUP - 6     - 30.00
619   - Claudina                       -        TUP - 1     - 5.00 
206   - Claudina                       -        TUP - 7     - 35.00
540   - Clo                            -        TUP - 2     - 10.00
823   - Codie                          -        TUP - 4     - 20.00
717   - Codie                          -        TUP - 5     - 25.00
701   - Codie                          -        TUP - 4     - 20.00
194   - Collen                         -        TUP - 7     - 35.00
791   - Consuela                       -       TUSI - 2     - 14.00
734   - Cordi                          -       TUSI - 7     - 50.00
425   - Corene                         -        TUP - 5     - 25.00
969   - Corene                         -       TUSI - 5     - 35.00
944   - Corene                         -       TUSI - 6     - 42.00
535   - Corene                         -       TUSI - 2     - 14.00
657   - Corene                         -       TUSI - 7     - 50.00
1008  - Corina                         -        TUP - 7     - 35.00
287   - Corina                         -       TUSI - 4     - 28.00
886   - Corina                         -       TUSI - 6     - 42.00
603   - Corly                          -        TUP - 7     - 35.00
679   - Corly                          -        TUP - 5     - 25.00
182   - Corry                          -        TUP - 8     - 40.00
351   - Courtnay                       -        TUP - 2     - 10.00
145   - Cristine                       -       TUSI - 8     - 57.00
728   - Cyb                            -       TUSI - 4     - 28.00
1075  - Cyb                            -        TUP - 8     - 40.00
1016  - Cyndie                         -        TUP - 1     - 5.00 
232   - Dacia                          -        TUP - 7     - 35.00
111   - Dacia                          -        TUP - 5     - 25.00
847   - Dacia                          -        TUP - 2     - 10.00
681   - Dagmar                         -       TUSI - 1     - 7.00 
219   - Dale                           -       TUSI - 2     - 14.00
592   - Dale                           -        TUP - 3     - 15.00
1094  - Dale                           -        TUP - 8     - 40.00
1029  - Danika                         -       TUSI - 5     - 35.00
199   - Danika                         -        TUP - 3     - 15.00
970   - Danika                         -       TUSI - 4     - 28.00
1095  - Danika                         -        TUP - 3     - 15.00
864   - Danny                          -       TUSI - 5     - 35.00
979   - Darci                          -        TUP - 3     - 15.00
583   - Darci                          -       TUSI - 4     - 28.00
1045  - Darci                          -       TUSI - 6     - 42.00
777   - Dari                           -       TUSI - 2     - 14.00
840   - Dari                           -        TUP - 2     - 10.00
995   - Dari                           -       TUSI - 2     - 14.00
709   - Darlleen                       -       TUSI - 3     - 21.00
236   - Darlleen                       -       TUSI - 7     - 50.00
292   - Darlleen                       -       TUSI - 1     - 7.00 
490   - Daryl                          -        TUP - 6     - 30.00
393   - Daryl                          -        TUP - 6     - 30.00
1021  - Daune                          -       TUSI - 7     - 50.00
1004  - Dawn                           -       TUSI - 2     - 14.00
1043  - Dawn                           -       TUSI - 4     - 28.00
528   - Dawn                           -       TUSI - 5     - 35.00
962   - Debee                          -        TUP - 8     - 40.00
910   - Dede                           -       TUSI - 2     - 14.00
439   - Dede                           -       TUSI - 6     - 42.00
959   - Deedee                         -       TUSI - 5     - 35.00
625   - Deirdre                        -       TUSI - 6     - 42.00
800   - Deirdre                        -       TUSI - 3     - 21.00
294   - Deloria                        -       TUSI - 6     - 42.00
605   - Deloria                        -       TUSI - 5     - 35.00
600   - Deloria                        -        TUP - 2     - 10.00
637   - Desirae                        -       TUSI - 4     - 28.00
327   - Devina                         -       TUSI - 6     - 42.00
278   - Devina                         -        TUP - 2     - 10.00
129   - Devina                         -       TUSI - 7     - 50.00
628   - Devina                         -       TUSI - 4     - 28.00
290   - Dianemarie                     -       TUSI - 3     - 21.00
235   - Diena                          -        TUP - 4     - 20.00
252   - Diena                          -       TUSI - 1     - 7.00 
116   - Dione                          -        TUP - 1     - 5.00 
412   - Dode                           -       TUSI - 1     - 7.00 
482   - Dolli                          -       TUSI - 4     - 28.00
806   - Dolli                          -       TUSI - 2     - 14.00
265   - Donetta                        -       TUSI - 4     - 28.00
443   - Donnie                         -       TUSI - 4     - 28.00
825   - Doralynne                      -        TUP - 6     - 30.00
434   - Doralynne                      -       TUSI - 8     - 57.00
1034  - Dorene                         -        TUP - 5     - 25.00
607   - Dorene                         -       TUSI - 2     - 14.00
277   - Dorice                         -        TUP - 3     - 15.00
663   - Dorice                         -        TUP - 2     - 10.00
638   - Dorothy                        -        TUP - 5     - 25.00
715   - Dorothy                        -        TUP - 2     - 10.00
921   - Dorothy                        -        TUP - 2     - 10.00
1014  - Dorothy                        -       TUSI - 8     - 57.00
486   - Drucie                         -       TUSI - 3     - 21.00
785   - Dulce                          -        TUP - 1     - 5.00 
435   - Dulcinea                       -       TUSI - 8     - 57.00
192   - Dyann                          -        TUP - 3     - 15.00
815   - Eadie                          -       TUSI - 4     - 28.00
505   - Ebonee                         -       TUSI - 5     - 35.00
420   - Ebonee                         -        TUP - 1     - 5.00 
429   - Edee                           -       TUSI - 2     - 14.00
282   - Edee                           -        TUP - 2     - 10.00
401   - Edith                          -        TUP - 5     - 25.00
945   - Edith                          -       TUSI - 8     - 57.00
953   - Edith                          -       TUSI - 7     - 50.00
1025  - Edith                          -        TUP - 2     - 10.00
264   - Edyth                          -       TUSI - 6     - 42.00
669   - Edyth                          -       TUSI - 3     - 21.00
632   - Edyth                          -       TUSI - 4     - 28.00
108   - Edyth                          -       TUSI - 1     - 7.00 
935   - Edyth                          -       TUSI - 2     - 14.00
501   - Ekaterina                      -       TUSI - 3     - 21.00
808   - Elbertina                      -        TUP - 3     - 15.00
136   - Elena                          -       TUSI - 3     - 21.00
811   - Elfreda                        -       TUSI - 7     - 50.00
774   - Elie                           -        TUP - 4     - 20.00
849   - Elise                          -       TUSI - 5     - 35.00
193   - Elise                          -       TUSI - 8     - 57.00
964   - Elka                           -       TUSI - 4     - 28.00
332   - Elka                           -       TUSI - 8     - 57.00
471   - Elora                          -       TUSI - 4     - 28.00
454   - Elsie                          -       TUSI - 7     - 50.00
322   - Elsie                          -       TUSI - 5     - 35.00
891   - Elsie                          -        TUP - 7     - 35.00
745   - Elvira                         -       TUSI - 5     - 35.00
1050  - Elyssa                         -        TUP - 1     - 5.00 
495   - Emelina                        -        TUP - 6     - 30.00
191   - Emilia                         -       TUSI - 5     - 35.00
561   - Emilia                         -        TUP - 7     - 35.00
718   - Emilia                         -        TUP - 3     - 15.00
298   - Emilia                         -        TUP - 2     - 10.00
382   - Emma                           -       TUSI - 7     - 50.00
225   - Emma                           -       TUSI - 1     - 7.00 
103   - Emma                           -        TUP - 2     - 10.00
882   - Emma                           -        TUP - 1     - 5.00 
271   - Emylee                         -        TUP - 4     - 20.00
793   - Ericka                         -        TUP - 5     - 25.00
713   - Ericka                         -       TUSI - 5     - 35.00
176   - Ermengarde                     -       TUSI - 3     - 21.00
360   - Ernesta                        -        TUP - 6     - 30.00
963   - Esmeralda                      -        TUP - 6     - 30.00
221   - Estell                         -        TUP - 3     - 15.00
1020  - Etta                           -       TUSI - 8     - 57.00
642   - Etta                           -       TUSI - 7     - 50.00
417   - Eugine                         -        TUP - 3     - 15.00
951   - Eugine                         -        TUP - 1     - 5.00 
396   - Evaleen                        -        TUP - 4     - 20.00
992   - Eve                            -       TUSI - 3     - 21.00
581   - Eve                            -        TUP - 4     - 20.00
902   - Evita                          -        TUP - 8     - 40.00
660   - Evita                          -        TUP - 5     - 25.00
513   - Ezmeralda                      -        TUP - 4     - 20.00
1047  - Ezmeralda                      -        TUP - 1     - 5.00 
552   - Ezmeralda                      -        TUP - 8     - 40.00
710   - Fanchon                        -       TUSI - 4     - 28.00
231   - Fanchon                        -       TUSI - 1     - 7.00 
139   - Fanchon                        -       TUSI - 6     - 42.00
1042  - Fanchon                        -       TUSI - 5     - 35.00
431   - Fanchon                        -        TUP - 8     - 40.00
766   - Farrah                         -        TUP - 2     - 10.00
289   - Farrah                         -        TUP - 6     - 30.00
912   - Fawne                          -       TUSI - 1     - 7.00 
105   - Fawne                          -        TUP - 1     - 5.00 
608   - Fayre                          -        TUP - 8     - 40.00
239   - Felice                         -       TUSI - 2     - 14.00
163   - Feliza                         -       TUSI - 3     - 21.00
138   - Fina                           -       TUSI - 8     - 57.00
772   - Fina                           -        TUP - 2     - 10.00
242   - Fina                           -        TUP - 1     - 5.00 
711   - Fina                           -        TUP - 1     - 5.00 
274   - Florie                         -       TUSI - 5     - 35.00
303   - Frances                        -        TUP - 1     - 5.00 
248   - Frances                        -        TUP - 8     - 40.00
250   - Frances                        -        TUP - 3     - 15.00
259   - Frank                          -        TUP - 6     - 30.00
363   - Frank                          -       TUSI - 3     - 21.00
378   - Frank                          -       TUSI - 1     - 7.00 
684   - Fred                           -       TUSI - 4     - 28.00
697   - Fred                           -       TUSI - 6     - 42.00
314   - Fred                           -       TUSI - 4     - 28.00
794   - Fredericka                     -        TUP - 3     - 15.00
348   - Fredericka                     -       TUSI - 2     - 14.00
579   - Gabi                           -        TUP - 1     - 5.00 
818   - Gabriellia                     -        TUP - 4     - 20.00
878   - Gabriellia                     -        TUP - 5     - 25.00
255   - Gale                           -       TUSI - 6     - 42.00
617   - Gale                           -       TUSI - 4     - 28.00
703   - Genevra                        -       TUSI - 3     - 21.00
280   - Genevra                        -       TUSI - 5     - 35.00
380   - Genevra                        -        TUP - 2     - 10.00
273   - Genovera                       -        TUP - 1     - 5.00 
462   - Genovera                       -        TUP - 6     - 30.00
648   - Genovera                       -       TUSI - 3     - 21.00
821   - Georgetta                      -        TUP - 2     - 10.00
807   - Georgetta                      -       TUSI - 3     - 21.00
975   - Georgina                       -        TUP - 7     - 35.00
1053  - Georgina                       -        TUP - 7     - 35.00
254   - Georgina                       -       TUSI - 7     - 50.00
222   - Gerianna                       -       TUSI - 3     - 21.00
875   - Gerianna                       -       TUSI - 6     - 42.00
400   - Gerrie                         -        TUP - 6     - 30.00
229   - Gertrud                        -        TUP - 7     - 35.00
860   - Gianina                        -       TUSI - 1     - 7.00 
394   - Gilda                          -       TUSI - 5     - 35.00
432   - Gilda                          -        TUP - 4     - 20.00
767   - Gilda                          -        TUP - 8     - 40.00
784   - Gilligan                       -        TUP - 1     - 5.00 
450   - Ginnie                         -       TUSI - 3     - 21.00
414   - Ginnie                         -       TUSI - 1     - 7.00 
909   - Ginnie                         -        TUP - 6     - 30.00
461   - Gisela                         -       TUSI - 3     - 21.00
842   - Giustina                       -       TUSI - 2     - 14.00
696   - Glenda                         -       TUSI - 4     - 28.00
544   - Glenda                         -       TUSI - 1     - 7.00 
828   - Glenda                         -        TUP - 2     - 10.00
618   - Gloria                         -        TUP - 1     - 5.00 
776   - Gloria                         -        TUP - 5     - 25.00
359   - Glynnis                        -       TUSI - 4     - 28.00
890   - Glynnis                        -       TUSI - 3     - 21.00
788   - Glynnis                        -       TUSI - 4     - 28.00
611   - Glynnis                        -        TUP - 6     - 30.00
725   - Gratia                         -       TUSI - 3     - 21.00
464   - Gratia                         -       TUSI - 6     - 42.00
593   - Grier                          -        TUP - 3     - 15.00
906   - Gui                            -       TUSI - 5     - 35.00
566   - Gui                            -        TUP - 1     - 5.00 
980   - Gui                            -       TUSI - 2     - 14.00
455   - Gui                            -       TUSI - 5     - 35.00
171   - Gusella                        -       TUSI - 3     - 21.00
428   - Gwenneth                       -        TUP - 5     - 25.00
211   - Gwyneth                        -        TUP - 5     - 25.00
940   - Halette                        -       TUSI - 4     - 28.00
880   - Hallie                         -       TUSI - 6     - 42.00
1054  - Hallie                         -        TUP - 1     - 5.00 
1083  - Hannis                         -        TUP - 1     - 5.00 
467   - Harmonia                       -        TUP - 3     - 15.00
1017  - Harrietta                      -       TUSI - 6     - 42.00
120   - Heddie                         -        TUP - 1     - 5.00 
148   - Heddie                         -       TUSI - 1     - 7.00 
1069  - Heddie                         -       TUSI - 4     - 28.00
919   - Helsa                          -       TUSI - 3     - 21.00
640   - Helsa                          -       TUSI - 5     - 35.00
308   - Helsa                          -       TUSI - 6     - 42.00
355   - Henriette                      -        TUP - 6     - 30.00
300   - Henriette                      -        TUP - 2     - 10.00
251   - Henriette                      -        TUP - 4     - 20.00
319   - Hermione                       -        TUP - 3     - 15.00
268   - Hermione                       -        TUP - 1     - 5.00 
373   - Hettie                         -        TUP - 8     - 40.00
644   - Hettie                         -       TUSI - 6     - 42.00
991   - Hettie                         -       TUSI - 6     - 42.00
732   - Hildegaard                     -       TUSI - 4     - 28.00
798   - Hildegaard                     -       TUSI - 6     - 42.00
950   - Hope                           -        TUP - 2     - 10.00
470   - Hyacinthe                      -       TUSI - 8     - 57.00
689   - Ida                            -       TUSI - 6     - 42.00
493   - Imojean                        -        TUP - 3     - 15.00
866   - Imojean                        -       TUSI - 2     - 14.00
1030  - Imojean                        -       TUSI - 3     - 21.00
558   - Imojean                        -        TUP - 5     - 25.00
1089  - Inga                           -        TUP - 5     - 25.00
934   - Ingrid                         -       TUSI - 8     - 57.00
197   - Ira                            -        TUP - 3     - 15.00
918   - Jacenta                        -       TUSI - 4     - 28.00
923   - Jacenta                        -        TUP - 5     - 25.00
722   - Jacenta                        -       TUSI - 8     - 57.00
1070  - Jaclyn                         -        TUP - 8     - 40.00
733   - Jan                            -        TUP - 3     - 15.00
539   - Jan                            -        TUP - 2     - 10.00
1032  - Janeczka                       -        TUP - 4     - 20.00
636   - Janeczka                       -       TUSI - 3     - 21.00
700   - Janenna                        -       TUSI - 1     - 7.00 
523   - Janenna                        -        TUP - 7     - 35.00
1058  - Janey                          -        TUP - 1     - 5.00 
530   - Janis                          -        TUP - 3     - 15.00
106   - Jany                           -       TUSI - 6     - 42.00
768   - Jasmina                        -       TUSI - 8     - 57.00
479   - Jean                           -       TUSI - 2     - 14.00
900   - Jean                           -        TUP - 5     - 25.00
442   - Jemie                          -       TUSI - 6     - 42.00
742   - Jenda                          -       TUSI - 8     - 57.00
203   - Jenilee                        -        TUP - 4     - 20.00
477   - Jenilee                        -       TUSI - 6     - 42.00
740   - Jenilee                        -        TUP - 7     - 35.00
353   - Jennica                        -       TUSI - 3     - 21.00
1061  - Jennica                        -       TUSI - 6     - 42.00
546   - Jessamyn                       -       TUSI - 8     - 57.00
1093  - Jessamyn                       -        TUP - 8     - 40.00
1066  - Jessy                          -       TUSI - 6     - 42.00
692   - Jillayne                       -       TUSI - 7     - 50.00
496   - Jinny                          -        TUP - 8     - 40.00
589   - Joane                          -       TUSI - 3     - 21.00
595   - Joane                          -        TUP - 6     - 30.00
859   - Joane                          -       TUSI - 4     - 28.00
166   - Joceline                       -        TUP - 1     - 5.00 
874   - Joceline                       -        TUP - 6     - 30.00
383   - Joceline                       -        TUP - 8     - 40.00
957   - Joeann                         -        TUP - 4     - 20.00
124   - Joeann                         -       TUSI - 7     - 50.00
839   - Joeann                         -        TUP - 7     - 35.00
518   - Joelly                         -        TUP - 5     - 25.00
238   - Johna                          -       TUSI - 2     - 14.00
208   - Johna                          -       TUSI - 5     - 35.00
310   - Joleen                         -       TUSI - 4     - 28.00
908   - Jolyn                          -       TUSI - 7     - 50.00
422   - Jolyn                          -        TUP - 2     - 10.00
205   - Jordan                         -        TUP - 2     - 10.00
643   - Jorry                          -       TUSI - 4     - 28.00
368   - Jorry                          -        TUP - 4     - 20.00
983   - Jorry                          -       TUSI - 5     - 35.00
757   - Josephine                      -        TUP - 7     - 35.00
226   - Jsandye                        -       TUSI - 2     - 14.00
565   - Judy                           -        TUP - 6     - 30.00
585   - Judy                           -        TUP - 1     - 5.00 
895   - Juliane                        -       TUSI - 4     - 28.00
220   - June                           -       TUSI - 8     - 57.00
764   - June                           -        TUP - 6     - 30.00
584   - Justinn                        -        TUP - 7     - 35.00
898   - Justinn                        -        TUP - 4     - 20.00
1018  - Kaia                           -        TUP - 8     - 40.00
557   - Kaia                           -       TUSI - 1     - 7.00 
127   - Kaja                           -        TUP - 3     - 15.00
249   - Kalina                         -       TUSI - 5     - 35.00
861   - Kalina                         -        TUP - 1     - 5.00 
436   - Karena                         -        TUP - 3     - 15.00
560   - Karina                         -        TUP - 5     - 25.00
149   - Karina                         -        TUP - 8     - 40.00
369   - Karolina                       -        TUP - 7     - 35.00
119   - Kassey                         -        TUP - 4     - 20.00
1056  - Kassey                         -       TUSI - 6     - 42.00
599   - Kassey                         -        TUP - 3     - 15.00
781   - Kassey                         -       TUSI - 5     - 35.00
213   - Kate                           -        TUP - 5     - 25.00
196   - Kate                           -       TUSI - 8     - 57.00
914   - Kate                           -        TUP - 7     - 35.00
972   - Katharina                      -       TUSI - 7     - 50.00
758   - Katharina                      -        TUP - 5     - 25.00
747   - Katharina                      -        TUP - 3     - 15.00
666   - Katharina                      -       TUSI - 5     - 35.00
1097  - Katharina                      -        TUP - 4     - 20.00
704   - Kathi                          -       TUSI - 1     - 7.00 
917   - Kathy                          -       TUSI - 3     - 21.00
224   - Katleen                        -        TUP - 8     - 40.00
647   - Kayla                          -        TUP - 4     - 20.00
846   - Kayla                          -        TUP - 2     - 10.00
144   - Kellen                         -        TUP - 3     - 15.00
555   - Kelly                          -       TUSI - 4     - 28.00
602   - Kelly                          -        TUP - 8     - 40.00
1007  - Kenna                          -       TUSI - 1     - 7.00 
877   - Kenna                          -        TUP - 7     - 35.00
419   - Kerrin                         -        TUP - 1     - 5.00 
531   - Kerrin                         -       TUSI - 5     - 35.00
687   - Kerrin                         -        TUP - 8     - 40.00
754   - Kerrin                         -        TUP - 2     - 10.00
325   - Kerrin                         -       TUSI - 7     - 50.00
1085  - Kerrin                         -       TUSI - 8     - 57.00
212   - Ketti                          -        TUP - 7     - 35.00
596   - Kial                           -       TUSI - 7     - 50.00
1057  - Kial                           -        TUP - 6     - 30.00
907   - Kimberley                      -        TUP - 8     - 40.00
837   - Kimmy                          -       TUSI - 1     - 7.00 
968   - Kimmy                          -        TUP - 3     - 15.00
612   - Kirstin                        -        TUP - 5     - 25.00
